TOTAL_EPS,Dataset,Seed,util_gap,mia_gap,class_collapse,dplc_util_gap,dplc_mia_gap
8.0,BreastCancer,123,0.2375876168224299,-0.15134150283581638,0,0.31417932242990654,-0.15134150283581638
8.0,BreastCancer,456,-0.02811039719626174,-0.4309706426871198,0,0.014091705607476634,-0.4309706426871198
8.0,BreastCancer,789,-0.09842289719626163,-0.22519027887977883,0,-0.11251460280373826,-0.22519027887977883
8.0,BreastCancer,101,0.25029205607476634,-0.10477827735167067,0,0.31439836448598135,-0.10477827735167067
8.0,PimaDiabetes,42,-0.08172839506172835,-0.18665505816343797,0,-0.08148148148148138,-0.18665505816343797
8.0,PimaDiabetes,123,-0.24234567901234572,-0.2933807347215168,0,-0.15901234567901235,-0.2933807347215168
8.0,PimaDiabetes,456,0.23950617283950615,-0.27096181286125415,0,0.20259259259259255,-0.27096181286125415
8.0,PimaDiabetes,789,0.012839506172839465,-0.24092481075721295,0,0.004320987654320985,-0.24092481075721295
8.0,PimaDiabetes,101,-0.03753086419753093,-0.07665642861173594,0,-0.04938271604938271,-0.07665642861173594
8.0,BloodTransfusion,42,-0.020467836257309913,-0.022069258551094095,0,-0.0029239766081871066,-0.022069258551094095
8.0,BloodTransfusion,123,-0.02631578947368418,-0.16034416826003822,0,-0.049707602339181256,-0.16034416826003822
8.0,BloodTransfusion,456,-0.022417153996101336,-0.026110048863394963,0,0.09941520467836262,-0.026110048863394963
8.0,BloodTransfusion,789,0.11257309941520471,0.011603994051412825,0,0.15740740740740738,0.011603994051412825
8.0,BloodTransfusion,101,-0.002436647173489237,-0.1046993838963246,0,0.12231968810916183,-0.1046993838963246
8.0,MAGIC04,42,-0.0006558721881764207,-0.19476203703703704,0,0.057375617799112266,-0.19476203703703704
8.0,MAGIC04,123,0.061152466932264504,-0.18543851851851856,0,0.1070330616438635,-0.18543851851851856
8.0,MAGIC04,456,0.011913319281830037,-0.0477967592592593,0,0.015005868330104644,-0.0477967592592593
8.0,MAGIC04,789,0.11488931395363,-0.106953425925926,0,0.16462594979633438,-0.106953425925926
8.0,MAGIC04,101,0.04953764056579635,-0.06239731481481481,0,0.11411160792244868,-0.06239731481481481
8.0,Banknote,42,-0.11087646455246136,-0.08820666464401294,0,-0.003293005941728211,-0.08820666464401294
8.0,Banknote,123,0.06788841959577152,-0.13938991707119752,0,0.08364950962846296,-0.13938991707119752
8.0,Banknote,456,0.07266089197508763,-0.024993679207119757,0,0.136468847686544,-0.024993679207119757
8.0,Banknote,789,0.03715369747297592,-0.1704692556634304,0,0.08960316892165987,-0.1704692556634304
8.0,Banknote,101,-0.05073138139213018,-0.09666514967637546,0,0.09185816212088671,-0.09666514967637546
8.0,Ionosphere,42,-0.0011609907120743168,-0.28144012321909906,0,-0.22329721362229105,-0.28144012321909906
8.0,Ionosphere,123,0.10371517027863775,-0.18848671544089335,0,0.09636222910216719,-0.18848671544089335
8.0,Ionosphere,456,0.06501547987616096,-0.18740854832499032,0,0.030185758513931904,-0.18740854832499032
8.0,Ionosphere,789,0.034055727554179516,-0.3546977281478628,0,-0.02089783281733748,-0.3546977281478628
8.0,Ionosphere,101,0.22561919504643957,-0.40633423180593,0,0.28250773993808054,-0.40633423180593
8.0,Sonar,42,0.045638945233265726,-0.47947454844006565,0,0.045638945233265726,-0.47947454844006565
8.0,Sonar,123,0.01977687626774849,-0.4302134646962231,0,-0.046146044624746474,-0.4302134646962231
8.0,Sonar,456,0.2084178498985801,-0.3831417624521072,0,0.12576064908722112,-0.3831417624521072
8.0,Sonar,789,-0.11308316430020282,-0.4690749863163656,0,-0.04716024340770786,-0.4690749863163656
8.0,Sonar,101,0.034989858012170416,-0.38489326765188836,0,0.027383367139959425,-0.38489326765188836
8.0,Wine,42,-0.0894179894179894,-0.4829749103942652,0,-0.29682539682539677,-0.4829749103942652
8.0,Wine,123,-0.40317460317460324,-0.48133213859020313,0,-0.4148148148148148,-0.48133213859020313
8.0,Wine,456,-0.24867724867724872,-0.47431302270011955,0,-0.2148148148148148,-0.47431302270011955
8.0,Wine,789,-0.16931216931216936,-0.43503584229390685,0,-0.1338624338624339,-0.43503584229390685
8.0,Wine,101,0.26455026455026465,-0.4770011947431302,0,-0.19947089947089947,-0.4770011947431302
8.0,WisconsinOriginal,42,-0.16666666666666674,-0.15083171752219626,0,-0.13251879699248126,-0.15083171752219626
8.0,WisconsinOriginal,123,0.02548036758563077,-0.09627002755383202,0,0.06192564745196327,-0.09627002755383202
8.0,WisconsinOriginal,456,0.024331662489557315,-0.05932748239616292,0,0.04312865497076035,-0.05932748239616292
8.0,WisconsinOriginal,789,-0.041353383458646586,-0.09225941422594142,0,-0.035870927318295776,-0.09225941422594142
8.0,WisconsinOriginal,101,0.023444026733500434,-0.06327686498622309,0,0.061351294903926434,-0.06327686498622309
8.0,Waveform,42,0.19314621962577255,-0.24000666666666665,0,0.3788205909745153,-0.24000666666666665
8.0,Waveform,123,-0.010826771653543288,-0.2935602222222222,0,0.0987532808398951,-0.2935602222222222
